Amelanchier basalticola; Dwarf Service-berry; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelanchier canadensis; Juneberry; Height: 6m, growing at a medium rate. Hardiness: 4-7. Light: semi-shade or full sun. Water preference: moist.; Canadian serviceberry, Serviceberry Downy, Shadblow, Shadbush, Serviceberry; Food forest; 4
Amelanchier confusa; ; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelanchier humilis; Low serviceberry; Height: 1.8m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelanchier huroensis; ; Height: 6m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Amelanchier interior; Pacific serviceberry; Height: 9m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Amelanchier intermedia; June berry; Height: 6m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelanchier laevis; Allegheny Shadberry; Height: 9m, growing at a medium rate. Hardiness: 5-8. Light: semi-shade or full sun. Water preference: moist.; Allegheny serviceberry, Smooth Serviceberry; Food forest; 5
Amelanchier lamarckii; Apple Serviceberry; Height: 6m. Hardiness: 3-3. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Amelanchier obovalis; Southern Juneberry; Height: 1.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Coastal serviceberry; Food forest; 5
Amelanchier ovalis; Snowy Mespilus; Height: 5m, growing slowly. Hardiness: 5-7. Light: full sun. Water preference: moist.; Dwarf Garden Serviceberry; uncategorised; 5
Amelanchier ovalis integrifolia; ; Height: 4m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Amelanchier parviflora; ; Height: 2m. Hardiness: 4-8. Light: full sun. Water preference: moist.; ; uncategorised; 4
Amelanchier sanguinea; Roundleaf Serviceberry; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Gaspé serviceberry; Food forest; 4
Amelanchier spicata; ; Height: 2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelanchier stolonifera; Quebec Berry; Height: 1.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Running serviceberry; Food forest; 4
Amelanchier utahensis; Utah Serviceberry; Height: 5m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; Coville's serviceberry; Food forest; 3
Amelanchier weigandii; ; Height: 5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Amelanchier x grandiflora; Apple Serviceberry; Height: 6m, growing slowly. Hardiness: 4-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Amelasorbus jackii; Jack's amelasorbus; Height: 2m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 3
Amomyrtus luma; Luma; Height: 7.5m. Hardiness: 0-0. Light: full sun. Water preference: dry - moist.; Chilean guava,; Food forest; 0
Amorpha canescens; Lead Plant; Height: 1.2m. Hardiness: 2-9. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 2
Amorpha fruticosa; False Indigo; Height: 4.5m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; False indigo bush; uncategorised; 4
Amorpha nana; Dwarf Indigobush; Height: 0.6m, growing at a medium rate. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; Dwarf false indigo, Dwarf Indigo; uncategorised; 4
Ampelopsis arborea; Pepper Vine; Height: 10m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Ampelopsis brevipedunculata; Porcelain Berry; Height: 20m, growing fast. Hardiness: 5-8. Light: semi-shade or full sun. Water preference: moist.; Amur peppervine, Blueberry Climber, Porcelain Berry Vine; uncategorised; 5
Ampelopsis humulifolia; ; Height: 6m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Ampelopsis japonica; ; Height: 10m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Anacardium occidentale; Cashew; Height: 12m, growing slowly. Hardiness: 9-12. Light: full sun. Water preference: moist.; Caju; Food forest; 9
Anacolosa frutescens; Galo Nut; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: full shade or semi-shade. Water preference: moist.; Kopi gunung, Tangki leuweung, Belian landak.; Food forest; 10
Ancylobotrys petersiana; Mbohoya; Height: 6m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; Mwungo-wungo.; Food forest; 10
Andira coriacea; Red Cabbage Bark Tree; Height: 20m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Andromeda polifolia; Marsh Andromeda; Height: 0.3m, growing slowly. Hardiness: 2-6. Light: semi-shade. Water preference: unknown moisture.; Bog rosemary; uncategorised; 2
Angophora cordifolia; Smooth-Barked Apple; Height: 30m. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Angophora floribunda; Rough-Barked Apple; Height: 18m. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Aniba rosaeodora; Brazilian Rosewood; Height: 20m. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Rosewood-oil tree; uncategorised; 10
Annona atemoya; Atemoya; Height: 8m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; ; Food forest; 10
Annona cherimola; Cherimoya; Height: 9m, growing fast. Hardiness: 8-12. Light: full sun. Water preference: dry - moist.; Custard Apple; Food forest; 8
Annona liebmanniana; Hardshell custard-apple; Height: 20m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: unknown moisture.; Posh-te; Food forest; 9
Annona mucosa; Wild Sweetsop; Height: 12m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; Food forest; 10
Annona muricata; Sour Sop; Height: 7m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Annona salzmannii; Beach Sugar Apple; Height: 12m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Annona squamosa; Sugar Apple; Height: 6m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; Sweetsop, Custard Apple; Food forest; 10
Annona vepretorum; Araticum; Height: 6m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; Pinha da Caatinga, Araticum-da-bahia; Food forest; 10
Anogeissus leiocarpa; African Birch; Height: 15m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Antidesma bunius; Bignay; Height: 10m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Bignai; Food forest; 10
Aphananthe aspera; ; Height: 20m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 6
Aquilaria crassna; Agar Wood; Height: 20m. Hardiness: 10-12. Light: full sun. Water preference: moist.; Agarwood; uncategorised; 10
Aquilaria malaccensis; Agar Wood; Height: 20m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Eaglewood, Indian Aloewood, Aloeswood; uncategorised; 10
Aquilaria sinensis; Agar Wood; Height: 15m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Pak Muk Heung, White Wood Incense; uncategorised; 10
Aralia chinensis; Chinese Angelica Tree; Height: 3.5m, growing at a medium rate. Hardiness: 4-8. Light: full shade or semi-shade. Water preference: moist.; Pumila Spirea, Chinese Astilbe; uncategorised; 4
Aralia elata; Japanese Angelica Tree; Height: 6m, growing at a medium rate. Hardiness: 4-9. Light: semi-shade or full sun. Water preference: moist.; Angelica Tree; Food forest; 4
Aralia hispida; Bristly Sarsaparilla; Height: 1m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 3
Aralia mandschurica; Manchurian Angelica Tree; Height: 3.5m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Aralia spinosa; Hercule's Club; Height: 9m, growing slowly. Hardiness: 5-9. Light: full shade or semi-shade. Water preference: moist.; Aralia spinosa, American Angelica Tree, Hercules' Club, Devil's Walking Stick; uncategorised; 5
Araucaria angustifolia; Parana Pine. Brazilian-pine; Height: 35m, growing slowly. Hardiness: 9-12. Light: full sun. Water preference: moist.; Candelabra-tree.; Food forest; 9
Araucaria araucana; Monkey Puzzle Tree; Height: 30m, growing slowly. Hardiness: 7-11. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 7
Araucaria bidwillii; Bunya-Bunya; Height: 40m, growing at a medium rate. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; Monkey Puzzle Tree, False Monkey Puzzle; Food forest; 9
Araujia sericifera; Cruel Plant; Height: 10m, growing fast. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; White bladderflower; uncategorised; 8
Arbutus andrachne; Grecian StrawberryTree; Height: 6m, growing slowly. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; Food forest; 7
Arbutus arizonica; Arizona Maderone; Height: 15m, growing slowly. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 5
Arbutus canariensis; Canary Madrona; Height: 10m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Arbutus menziesii; Madrona; Height: 15m, growing at a medium rate. Hardiness: 8-9. Light: semi-shade or full sun. Water preference: dry - moist.; Pacific madrone, Pacific Madrone; Food forest; 8
Arbutus texana; Texas Madrone; Height: 8m, growing slowly. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 7
Arbutus unedo; Strawberry Tree; Height: 9m, growing at a medium rate. Hardiness: 7-11. Light: semi-shade or full sun. Water preference: dry - moist.; ; Food forest; 7
Arbutus x andrachnoides; ; Height: 10m, growing at a medium rate. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 7
Arbutus xalapensis; Madrono; Height: 12m, growing slowly. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; Texas madrone; uncategorised; 7
Archidendron jiringa; Jengkol; Height: 20m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Jiringa; Food forest; 10
Arctostaphylos columbiana; Hairy Manzanita; Height: 1.5m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Arctostaphylos glauca; Bigberry Manzanita; Height: 4m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 7
Arctostaphylos manzanita; Manzanita; Height: 2m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: dry - moist.; Whiteleaf manzanita, Konocti manzanita, Contra Costa manzanita, Roof's manzanita, Wieslan; Food forest; 7
Arctostaphylos nevadensis; Pine-Mat Manzanita; Height: 0.1m, growing at a medium rate. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Arctostaphylos patula; Greenleaf Manzanita; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Arctostaphylos stanfordiana; Stanford's manzanita; Height: 1.5m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: dry - moist.; Rincon manzanita; Food forest; 5
Arctostaphylos tomentosa; Downy Manzanita; Height: 1.5m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; Woollyleaf manzanita, Brittleleaf manzanita, Dacite manzanita, Rosy manzanita, San; Food forest; 7
Arctostaphylos uva-ursi; Bearberry; Height: 0.1m, growing at a medium rate. Hardiness: 4-8. Light: full shade or semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Ardisia crenata; Coralberry; Height: 2m, growing slowly. Hardiness: 7-10. Light: semi-shade. Water preference: moist.; Hen's eyes, Spiceberry; uncategorised; 7
Ardisia crispa; ; Height: 1.2m. Hardiness: 6-9. Light: semi-shade. Water preference: moist.; ; uncategorised; 6
Ardisia japonica; Marlberry; Height: 0.5m, growing at a medium rate. Hardiness: 8-10. Light: semi-shade. Water preference: moist.; ; uncategorised; 8
Ardisia sieboldii; Duo Zhi Zi Jin Niu; Height: 6m. Hardiness: 0-0. Light: semi-shade. Water preference: moist.; ; uncategorised; 0
Areca catechu; Betel Palm; Height: 15m, growing at a medium rate. Hardiness: 11-12. Light: semi-shade or full sun. Water preference: moist.; Betel Nut Palm; Food forest; 11
Arenga pinnata; Solitary Sugar Palm; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Argania spinosa; Argan Tree; Height: 7m. Hardiness: 10-12. Light: full sun. Water preference: moist.; Spiny Argania, Morocco Ironwood; Food forest; 10
Aristolochia macrophylla; Pipevine; Height: 7m, growing fast. Hardiness: 5-8. Light: semi-shade or full sun. Water preference: dry - moist.; Dutchman's Pipe; uncategorised; 5
Aristotelia chilensis; Macqui; Height: 3m. Hardiness: 7-10. Light: full sun. Water preference: moist.; ; Food forest; 7
Aristotelia serrata; ; Height: 7.5m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 7
Aronia arbutifolia; Red Chokeberry; Height: 3m. Hardiness: 4-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Aronia melanocarpa; Black Chokeberry; Height: 2.5m, growing at a medium rate. Hardiness: 3-8. Light: semi-shade or full sun. Water preference: dry - moist.; Black Berried Aronia; Food forest; 3
Aronia prunifolia; Purple Chokeberry; Height: 3m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 4
Artemisia abrotanum; Southernwood; Height: 1.2m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 4
Artemisia capillaris; Yin Chen Hao; Height: 0.5m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 6
Artemisia cina; Cina; Height: 1m. Hardiness: 0-0. Light: semi-shade. Water preference: dry - moist.; Santonica; uncategorised; 0
Artemisia filifolia; Sand Sage; Height: 1.2m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: dry - moist.; Sand sagebrush; uncategorised; 3
Artemisia maritima; Sea Wormwood; Height: 0.6m. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Artemisia tridentata; Sage Brush; Height: 2.5m. Hardiness: 4-10. Light: full sun. Water preference: dry - moist.; Big sagebrush, Bonneville big sagebrush; Food forest; 4
Artemisia tripartita; Threetip Sage Brush; Height: 1.8m. Hardiness: 6-9. Light: full sun. Water preference: dry - moist.; Wyoming threetip sagebrush; uncategorised; 6
Artocarpus altilis; Breadfruit; Height: 18m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; Food forest; 10
Artocarpus camansi; Breadnut; Height: 15m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Kamansi; Food forest; 10
Artocarpus heterophyllus; Jackfruit; Height: 15m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Artocarpus integer; Champedak; Height: 20m, growing slowly. Hardiness: 11-12. Light: full sun. Water preference: moist.; ; Food forest; 11
Artocarpus mariannensis; Seeded breadfruit; Height: 15m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Marianas bread; Food forest; 10
